stations_id,stationsname,bundesland,mess_datum,mess_datum_beginn,mess_datum_ende,bedeckungsgrad,lufttemperatur,lufttemperatur_max,lufttemperatur_min,windstaerke,sonnenscheindauer,windspitze,lufttemperatur_absmax,lufttemperatur_absmin,niederschlagshoehe,niederschlagshoehe_max,schneehoehe_neu,schneehoehe,sturm_6bft,sturm_8bft,gewitter,glatteis,graupel,hagel,nebel,tau,stationshoehe,geobreite,geolaenge
4466,Schleswig,Schleswig-Holstein,1992-01-15,19920101,19921231,5.2,9.22,12.7,6,2.91,1739.5,25.2,33.5,-7.6,866.9,33,11,12,39,0,15,4,26,1,73,73,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,1993-01-15,19930101,19931231,5.66,7.77,11.23,4.67,2.92,1565.9,37,25.3,-11,871.8,30.2,28,105,41,2,17,17,25,0,70,88,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,1994-01-15,19940101,19941231,5.44,8.86,12.32,5.77,2.92,1601.8,31.4,33.1,-10.8,1001.9,42,40,133,43,0,19,22,18,2,80,84,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,1995-01-15,19950101,19951231,5.15,8.46,12.27,5.1,2.81,1782.6,28.3,31.3,-14.5,684,23,64,164,31,0,15,22,38,1,73,110,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,1996-01-15,19960101,19961231,5.48,6.87,10.5,3.78,NA,1482.1,25.2,31.7,-13.3,532,21.9,46,193,12,0,9,29,17,0,73,75,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,1997-01-15,19970101,19971231,5.45,8.63,12.3,5.35,2.7,1667.4,26.2,30.2,-12.2,715.4,31.3,14,71,26,0,23,8,15,0,70,113,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,1998-01-15,19980101,19981231,6.04,8.63,11.88,5.8,2.84,1249.7,26.2,28.3,-9,1050.8,33.9,16,34,21,0,23,14,24,1,68,123,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,1999-01-15,19990101,19991231,5.45,9.25,12.91,6.02,2.8,1635,35,31.9,-11.3,910.6,24.1,29,90,25,1,16,16,22,0,73,171,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2000-01-15,20000101,20001231,5.77,9.5,12.84,6.52,2.83,1397.6,29,31.6,-9.5,736.6,33.6,9,19,35,0,17,7,11,1,69,172,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2001-01-15,20010101,20011231,5.69,8.59,11.99,5.28,2.7,1492.4,23.4,30,-10.9,870.5,28.1,45,163,17,0,14,28,11,0,77,144,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2002-01-15,20020101,20021231,NA,9.41,NA,NA,NA,NA,NA,NA,NA,1084.4,72.5,16,19,36,2,20,15,16,2,63,126,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2003-01-15,20030101,20031231,5.12,8.87,12.77,5.2,2.73,1902.6,NA,31.9,-13,732.3,29.4,21,116,27,0,18,14,11,0,65,125,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2004-01-15,20040101,20041231,5.5,8.76,12.29,5.5,2.79,1582,31.6,28.6,-6.3,897,26.5,18,42,24,2,19,5,8,1,70,104,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2005-01-15,20050101,20051231,5.13,8.93,12.63,5.46,2.83,1828,31,31.3,-12.2,764.3,29.3,77,360,20,1,25,21,24,2,57,131,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2006-01-15,20060101,20061231,5.55,9.64,13.36,6.17,2.67,1621.2,29.8,32.1,-12,774,26.3,48,410,15,1,20,21,13,3,46,113,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2007-01-15,20070101,20071231,5.51,9.82,13.53,6.35,2.8,1669.2,30.1,30.9,-6.6,996,31.5,3,4,30,1,14,11,14,2,58,141,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2008-01-15,20080101,20081231,5.46,9.46,13.04,6.03,2.82,1657.5,28.1,29.3,-6.9,953.6,60,NA,NA,32,0,14,15,15,2,48,122,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2009-01-15,20090101,20091231,5.47,9.04,12.61,5.6,2.72,1779.8,25.4,31.8,-10.2,823.2,33.1,NA,NA,22,0,19,12,9,2,62,111,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2010-01-15,20100101,20101231,5.78,7.43,11.08,3.78,2.73,1626,22.3,32.9,-13.6,931.7,30.3,163,1884,22,0,18,59,19,1,57,128,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2011-01-15,20110101,20111231,5.57,9.15,12.87,5.67,2.93,1661.6,28,28.4,-9.1,1073,35.7,18,156,34,0,18,32,15,0,63,159,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2012-01-15,20120101,20121231,5.75,8.56,12.1,5.21,2.85,1559.6,NA,30.8,-16.1,936.8,39.8,40,286,32,0,24,13,18,0,53,143,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2013-01-15,20130101,20131231,5.61,8.62,12.19,5.12,2.79,1640.5,35.6,32.6,-10.4,813.8,29.8,37,204,22,2,11,10,11,0,48,139,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2014-01-15,20140101,20141231,5.63,10.37,14.13,6.99,2.83,1695.9,26.1,28.9,-10,964.5,52,5,41,17,0,20,9,6,0,58,174,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2015-01-15,20150101,20151231,5.67,9.47,13.18,6,2.85,1609.6,29.3,29.4,-8.3,1080.8,32.7,31,169,42,0,18,20,22,1,46,140,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2016-01-15,20160101,20161231,5.58,9.52,13.3,6.07,2.65,1591.2,27.4,29.6,-10.9,828.5,29,12,19,21,0,25,16,18,0,62,160,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2017-01-15,20170101,20171231,5.9,9.4,13.03,6.07,2.75,1506.52,NA,28.1,-9,1189.6,37.3,14,48,19,0,19,35,12,0,50,147,43,54.5275,9.5487
4466,Schleswig,Schleswig-Holstein,2018-01-15,20180101,20181231,5.49,9.99,13.87,6.25,2.64,1913.67,23,33.9,-10.4,756.7,31.2,70,190,15,0,13,16,9,1,49,141,43,54.5275,9.5487
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1953-01-15,19530101,19531231,5.16,9.16,13.53,4.85,1.44,NA,NA,31.1,-14.4,609.1,36.5,NA,460,44,2,33,6,19,0,61,122,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1954-01-15,19540101,19541231,5.55,8.24,12.28,4.26,1.69,NA,NA,30.9,-16.9,817.5,33.7,NA,139,99,12,26,0,10,3,56,110,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1955-01-15,19550101,19551231,5.52,8.21,12.42,4.1,1.59,NA,NA,31.7,-10,628,36.7,NA,121,44,3,38,0,7,4,75,113,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1956-01-15,19560101,19561231,5.43,7.38,11.57,3.25,1.87,NA,NA,29.1,-25.6,701,35.8,NA,582,39,5,28,0,9,3,65,126,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1957-01-15,19570101,19571231,5.36,9.04,13.31,4.87,1.97,NA,NA,34.8,-16.7,632.2,40.4,NA,115,22,0,34,0,7,5,67,133,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1958-01-15,19580101,19581231,5.76,8.9,13.04,4.93,2.08,NA,NA,31.4,-11.7,839.3,35.2,NA,297,27,3,27,0,9,2,60,122,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1959-01-15,19590101,19591231,4.73,9.73,14.57,4.9,1.76,NA,NA,32.2,-14.1,583.5,47.3,NA,199,16,0,40,4,3,2,73,153,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1960-01-15,19600101,19601231,5.9,9.14,13.33,5.14,1.99,NA,NA,29.4,-17.3,727.1,28.5,29,118,14,0,27,2,7,0,46,136,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1961-01-15,19610101,19611231,5.36,9.85,14.35,5.41,2.03,NA,NA,30.6,-13.5,632.2,25.3,26,85,35,0,25,4,5,2,63,133,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1962-01-15,19620101,19621231,5.28,7.99,12.34,3.53,2.2,NA,NA,32.6,-19.7,594.5,20,69,278,33,1,28,4,8,1,45,113,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1963-01-15,19630101,19631231,5.35,7.79,12.08,3.35,1.77,NA,NA,31.6,-20,722.9,41.5,52,827,13,0,34,9,3,1,72,153,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1964-01-15,19640101,19641231,5.31,9.18,13.28,4.82,1.81,NA,NA,33.5,-12.6,614.2,28,62,191,11,0,28,3,14,1,53,113,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1965-01-15,19650101,19651231,5.67,8.25,12.3,4.32,2.05,NA,NA,31,-15,1057.4,38.7,77,381,25,1,25,3,8,1,57,144,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1966-01-15,19660101,19661231,5.67,9.51,13.46,5.58,1.96,NA,NA,34,-18.9,825.6,57.1,26,111,20,1,29,4,4,3,54,124,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1967-01-15,19670101,19671231,5.08,9.48,13.88,5.17,1.97,NA,NA,33.1,-16.3,728.4,19,28,102,30,4,36,7,3,0,52,130,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1968-01-15,19680101,19681231,5.58,8.71,12.7,4.9,1.95,NA,NA,29.8,-19.1,967.2,35.4,95,326,25,0,35,6,5,3,74,129,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1969-01-15,19690101,19691231,5.36,8.63,12.65,4.7,1.91,NA,NA,31,-14,650,22.7,98,681,20,1,33,9,8,1,76,130,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1970-01-15,19700101,19701231,5.56,8.84,12.8,4.97,2.17,NA,NA,32.8,-10.3,775.3,41.6,NA,NA,34,1,38,7,11,1,51,137,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1971-01-15,19710101,19711231,5.01,9.33,13.75,4.79,1.7,NA,22,34.3,-18.4,627.9,68.3,58,225,11,0,37,2,6,1,61,134,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1972-01-15,19720101,19721231,5.17,8.63,12.82,4.47,1.71,NA,22.8,33,-10,601.9,41.9,18,88,18,0,21,1,5,1,69,111,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1973-01-15,19730101,19731231,5.03,8.47,12.82,4.21,1.74,NA,23.7,31.1,-17.6,690.9,37,55,136,14,0,25,5,12,1,48,110,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1974-01-15,19740101,19741231,5.54,9.28,13.47,5.19,1.8,NA,26.9,34.2,-6.5,711.5,32.7,5,5,21,1,38,0,3,0,35,126,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1975-01-15,19750101,19751231,5.14,8.98,13.35,4.85,1.52,NA,22.8,31.2,-13.7,679.2,56,22,42,11,0,39,0,7,2,57,127,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1976-01-15,19760101,19761231,4.9,8.82,13.71,3.98,1.58,NA,31.7,33.2,-21,557,25.7,28,144,16,1,27,4,3,2,53,144,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1977-01-15,19770101,19771231,5.5,9.14,13.74,4.83,1.84,NA,28,30,-14.4,669.2,27.3,24,124,20,2,23,4,5,2,50,133,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1978-01-15,19780101,19781231,5.42,7.92,12.3,3.62,1.87,NA,27.1,29.8,-15.5,825.5,50.3,53,238,19,0,34,2,8,3,54,116,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1979-01-15,19790101,19791231,5.35,8.46,13.21,4.11,1.87,NA,26.4,30.7,-17,677.3,50.8,43,249,23,0,25,13,17,1,50,110,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1980-01-15,19800101,19801231,5.22,8.09,12.57,3.82,1.95,NA,24.8,32.8,-15,598.3,20.2,37,129,18,4,17,4,13,1,37,120,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1981-01-15,19810101,19811231,5.38,8.81,13.42,4.26,2.06,NA,27.6,30,-14,698.3,26,85,404,23,1,27,1,5,3,42,110,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1982-01-15,19820101,19821231,4.96,9.34,14.04,4.97,1.82,NA,24.9,30.1,-18.4,857.8,50.4,59,462,14,0,31,2,8,3,57,155,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1983-01-15,19830101,19831231,4.85,9.35,14.05,4.93,1.92,NA,25,36.1,-11.7,706.7,55.3,24,78,16,1,37,7,11,0,42,120,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1984-01-15,19840101,19841231,5.12,8.23,12.82,3.97,1.84,NA,27,36.6,-11.8,688,22.2,47,112,17,1,25,3,9,0,56,125,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1985-01-15,19850101,19851231,5.14,8.03,12.78,3.34,1.85,NA,22.1,34,-25.2,666.3,36.9,84,622,22,0,34,3,7,3,45,95,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1986-01-15,19860101,19861231,5.21,8.47,12.97,4.07,1.91,NA,29,32.5,-20.3,878.5,25.2,72,403,28,4,40,0,10,1,50,137,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1987-01-15,19870101,19871231,5.49,8.15,12.33,4.1,1.87,NA,23.7,31.2,-25.5,767.5,38.9,43,290,18,0,29,4,15,3,45,138,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1988-01-15,19880101,19881231,5.43,9.39,13.65,5.34,1.93,NA,24.7,30.8,-8.8,907.5,31.8,85,261,23,0,44,0,10,1,39,139,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1989-01-15,19890101,19891231,4.67,9.47,14.58,4.77,1.73,NA,19.1,34.4,-12.6,552.9,44.6,1,1,15,0,32,2,13,1,53,159,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1990-01-15,19900101,19901231,4.95,9.58,14.49,4.85,1.9,1820.5,37.6,33.6,-10.2,636,33.8,32,163,24,5,31,10,5,2,43,159,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1991-01-15,19910101,19911231,4.81,8.75,13.5,4.08,1.8,1802,21.6,34.7,-18.1,478.6,39,23,100,14,0,21,13,14,2,38,133,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1992-01-15,19920101,19921231,5.12,9.72,14.24,5.41,1.85,1718.5,24.7,33.7,-10.7,794.2,54,14,39,18,0,40,13,9,3,43,136,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1993-01-15,19930101,19931231,5.36,9.28,13.6,5.11,1.98,1668.1,27.3,32.8,-13.6,655.7,24.4,27,56,23,0,48,9,13,4,32,121,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1994-01-15,19940101,19941231,5.43,10.69,14.95,6.69,2,NA,29.8,33.6,-9.3,768.1,37.6,7,9,30,1,41,8,14,1,37,177,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1995-01-15,19950101,19951231,5.31,9.57,13.72,5.55,2.1,1601.9,32.4,33.8,-15.3,716,45,22,63,27,2,26,25,10,0,38,170,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1996-01-15,19960101,19961231,5.4,8.09,12.27,3.99,2,1694.4,22.1,31.4,-17.9,600.6,44.1,33,83,15,0,29,17,14,6,40,140,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1997-01-15,19970101,19971231,5.11,9.45,14.23,4.79,1.99,1881.4,32.9,31.5,-15.9,635.5,32.3,5,109,39,1,42,8,11,2,35,152,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1998-01-15,19980101,19981231,5.39,9.65,14.25,5.05,2.13,1599.9,29.3,35.4,-12.8,711.9,50.8,38,164,41,3,23,6,27,3,37,131,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,1999-01-15,19990101,19991231,5.46,9.84,14.31,5.56,2.13,NA,40,32.8,-13.8,749.9,29.2,80,195,28,2,33,15,12,2,31,144,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2000-01-15,20000101,20001231,5.4,10.47,15.01,5.94,2.07,NA,24,32.4,-14.5,658.8,29.6,6,14,30,0,33,8,4,1,38,127,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2001-01-15,20010101,20011231,5.4,9.77,14.29,5.18,2.19,NA,24.2,34.2,-18.5,814.1,66,44,66,30,0,19,8,11,1,21,129,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2002-01-15,20020101,20021231,5.32,10.07,14.47,5.53,2.19,NA,28.3,35,-15.4,1106.5,53.1,2,88,33,1,27,2,5,3,35,169,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2003-01-15,20030101,20031231,4.67,10.19,15.59,4.82,2.11,2238.5,26.8,37.7,-13.2,474.2,40.2,35,99,23,0,40,12,12,3,20,109,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2004-01-15,20040101,20041231,5.53,9.51,14.01,4.87,2.21,1782.3,29.8,31.3,-11.8,685,33.8,40,102,35,2,29,19,13,2,30,105,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2005-01-15,20050101,20051231,5.26,9.41,14.06,4.69,2.08,1828.9,28.7,33.7,-18.6,710.8,39,79,490,24,1,23,9,18,3,35,121,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2006-01-15,20060101,20061231,5.23,9.94,14.67,5.26,2.08,1938.3,27.1,33.9,-13.8,721.3,46.5,34,100,23,0,36,12,13,4,31,102,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2007-01-15,20070101,20071231,5.18,10.32,14.99,5.58,2.25,1970.3,25.7,34.5,-10.7,768.2,27,37,124,43,1,34,2,4,1,29,91,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2008-01-15,20080101,20081231,5.51,9.9,14.5,5.3,2.1,1777,27.8,31.4,-9,731,26.9,NA,NA,22,2,33,5,7,5,37,100,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2009-01-15,20090101,20091231,5.35,9.86,14.48,5.12,1.91,1814.6,25.4,33.8,-15.4,766.6,37,24,97,18,0,34,11,7,4,35,141,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2010-01-15,20100101,20101231,5.85,8.83,13.02,4.44,1.93,1649.4,26.4,34.6,-14.9,639.9,30.3,146,667,14,0,27,33,11,2,49,127,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2011-01-15,20110101,20111231,5.11,10.56,15.59,5.56,1.82,2080.1,23.4,34.4,-13,569,44.4,14,49,20,0,27,5,5,2,41,169,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2012-01-15,20120101,20121231,5.3,10.12,14.82,5.35,1.91,1913.7,24,35.2,-16.6,678.2,33,32,90,20,0,41,3,8,0,29,145,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2013-01-15,20130101,20131231,5.74,9.42,13.51,5.33,1.93,1645.4,20.5,34.8,-11.8,710.8,29,52,157,18,0,27,14,8,0,31,122,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2014-01-15,20140101,20141231,5.52,11.05,15.65,6.41,1.8,1797.6,29,34.6,-13.5,697.2,31.9,14,34,15,1,38,9,6,0,47,160,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2015-01-15,20150101,20151231,5.17,10.87,15.78,5.83,1.99,1900.4,28.3,37,-10,488,45.4,18,70,26,1,21,13,7,0,33,136,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2016-01-15,20160101,20161231,5.33,10.24,14.79,5.73,1.95,1744,28.1,33.2,-10.7,614.9,41.4,NA,NA,15,1,31,5,6,0,42,139,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2017-01-15,20170101,20171231,5.39,10.36,15.16,5.62,2,1951.12,NA,33.7,-13.9,718.7,35.8,NA,NA,28,1,43,5,12,0,31,137,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2018-01-15,20180101,20181231,5.21,11.39,16.34,6.36,2.02,2105.27,30.2,35.3,-13.3,506.3,47.1,NA,NA,25,1,44,5,5,0,32,133,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2019-01-15,20190101,20191231,5.22,10.77,15.76,5.61,1.99,2094.87,27.4,36.5,-8.8,660.7,40.1,NA,NA,31,1,30,7,9,1,26,104,371,48.6883,9.2235
4931,Stuttgart-Echterdingen,Baden-Wuerttemberg,2020-01-15,20200101,20201231,4.81,11.02,16.28,5.58,1.95,2235.01,29.2,34.9,-7.9,592.6,24.7,NA,NA,25,2,24,4,6,1,38,112,371,48.6883,9.2235
5371,Wasserkuppe,Hessen,1949-01-15,19490101,19491231,5.16,5.69,9.01,2.81,3.62,1876.5,NA,26.7,-13.6,727.4,33.5,NA,1227,74,57,25,11,36,5,239,83,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1950-01-15,19500101,19501231,5.82,4.93,8.13,2.05,3.79,1654.5,NA,25.5,-16.2,1160.4,46.4,NA,1359,95,82,44,15,40,8,272,61,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1951-01-15,19510101,19511231,5.68,5.19,8.21,2.47,3.88,1616,NA,25.1,-10.9,950.3,24.8,NA,1845,110,107,28,10,50,9,255,78,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1953-01-15,19530101,19531231,5.34,5.83,9.09,2.99,3.18,1816.4,NA,25.3,-18.1,906.1,37.9,NA,5524,118,33,30,4,34,9,238,55,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1954-01-15,19540101,19541231,5.77,4,6.83,1.43,3.63,1489.7,NA,25.5,-21.5,1368.8,36.8,NA,2741,154,39,21,9,31,9,267,34,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1955-01-15,19550101,19551231,5.68,4.08,6.91,1.44,3.16,1576.9,NA,24.6,-17,1200.7,63.7,NA,2477,111,29,23,12,18,9,265,92,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1956-01-15,19560101,19561231,5.87,3.23,6.12,0.68,3.41,1460,NA,22.6,-26.3,1406.7,36.2,NA,2649,108,25,25,15,18,14,268,51,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1957-01-15,19570101,19571231,5.72,5.13,8.07,2.46,3.31,1617.4,NA,30.5,-13.1,1216.8,49.1,NA,851,91,18,21,12,15,4,251,55,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1958-01-15,19580101,19581231,6.07,4.51,7.32,2.02,3.4,1400.8,NA,23.4,-13.6,1339.6,37.3,NA,2724,87,21,24,10,13,4,284,68,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1959-01-15,19590101,19591231,4.81,6.26,9.66,3.41,3.19,2173.1,NA,28.5,-11,838.1,47.5,NA,834,82,15,24,3,11,6,194,72,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1960-01-15,19600101,19601231,6.07,4.82,7.82,2.13,3.37,1380,NA,23.8,-16.5,1314.6,49.5,178,1430,130,26,24,5,14,0,273,86,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1961-01-15,19610101,19611231,5.75,5.7,8.71,2.78,3.45,1483.8,NA,24.9,-17.4,1389.9,31.2,150,2279,100,33,23,5,33,3,265,100,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1962-01-15,19620101,19621231,5.71,3.58,6.64,0.7,3.46,1606.2,NA,26.4,-19.2,926.3,32,273,2832,94,23,18,19,45,2,269,92,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1963-01-15,19630101,19631231,5.35,4.02,7.28,1.02,3.35,1737.9,NA,27,-18.1,962.9,48.9,122,4700,89,19,19,5,9,2,242,121,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1964-01-15,19640101,19641231,5.33,5,8.29,1.91,3.31,1830,NA,28.4,-13.3,810.5,28.1,133,1018,83,18,25,23,23,2,231,100,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1965-01-15,19650101,19651231,6,3.9,6.89,1.16,3.43,1406.4,NA,23.4,-13.6,1535.7,40.4,418,6755,103,32,25,12,41,9,277,111,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1966-01-15,19660101,19661231,6.03,5.04,8.07,2.37,3.52,1371,NA,26.9,-17.5,1511.6,33,313,2161,88,26,34,6,38,8,281,126,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1967-01-15,19670101,19671231,5.77,5.25,8.35,2.43,3.61,1622.5,NA,25.8,-14.1,1226.3,42.4,281,2206,107,24,39,17,36,2,263,114,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1968-01-15,19680101,19681231,5.79,4.59,7.7,1.91,3.46,1593.5,NA,24.6,-17.8,1205.6,46.3,229,3258,90,12,36,16,22,5,279,98,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1969-01-15,19690101,19691231,5.71,4.5,7.49,1.78,3.46,1606.5,NA,27.1,-16.5,1025.5,27.4,235,3574,92,17,38,20,22,3,265,127,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1970-01-15,19700101,19701231,6.11,4.18,7.05,1.62,3.62,1398.7,NA,24.6,-15.3,1161.1,35.5,NA,NA,94,37,29,12,23,2,277,118,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1971-01-15,19710101,19711231,5.4,5.12,8.39,2.28,3.44,1828.5,31.8,28.5,-17.1,814.4,73.4,177,2291,78,17,36,18,16,6,239,137,921,50.4973,9.9427
5371,Wasserkuppe,Hessen,1972-01-15,19720101,19721231,5.37,4.62,7.78,2.1,3.35,1607.5,NA,26.4,-15.1,852.7,50.5,97,415,84,9,29,11,16,3,255,133,921,50.4973,9.9427
